tool_id,data_tapor,repository_tapor,url_tapor,name_tapor-api,detail,name,QId,url_image,star_average,_ - tools - _ - attribute_value_ids - attribute_value_ids,_ - attribute_values - _ - id,_ - attribute_values - _ - name
209,"{""id"":209,""user_id"":null,""name"":""XTRACT"",""detail"":""\u003cp\u003eXTRACT was a tool for lexical collocation developed by Frank Smadja, then of Columbia University. It was designed to use statistical techniques to identify collocations of aribitrary length, and to generate syntactic relationships between words. This tool is no longer available and does not have a web presence.\u003c/p\u003e"",""is_approved"":true,""image_url"":""images/tools/0/209.jpg"",""creators_name"":""Frank Smadja"",""creators_email"":"""",""creators_url"":"""",""star_average"":0.0,""url"":"""",""last_updated"":""2014-12-30"",""nature"":""tool"",""language"":null,""code"":null,""repository"":"""",""thumb_url"":""images/tools/0/209-thumb.jpg"",""rating_count"":0,""recipes"":""""}",,,XTRACT,"XTRACT was a tool for lexical collocation developed by Frank Smadja, then of Columbia University. It was designed to use statistical techniques to identify collocations of aribitrary length, and to generate syntactic relationships between words. This tool is no longer available and does not have a web presence.",Xtract,,https://tapor.ca/images/tools/0/209.jpg,0,79,,
,,,,,,,,,,82,,
,,,,,,,,,,63,,
218,"{""id"":218,""user_id"":null,""name"":""CLOC"",""detail"":""\u003cp\u003eCLOC is a general purpose text analysis package originally offered by the University of Birmingham Computing Centre in the late 1970s, and now avaiable for download. It can generate concordances, collocates and word lists for a text. This tool was developed in Fortran.\u003c/p\u003e"",""is_approved"":true,""image_url"":""images/tools/0/218.jpg"",""creators_name"":""Alan Reed"",""creators_email"":"""",""creators_url"":""http://www.textworld.com/"",""star_average"":0.0,""url"":""http://www.textworld.com/cloc/index.html"",""last_updated"":""2018-11-09"",""nature"":""tool"",""language"":null,""code"":null,""repository"":"""",""thumb_url"":""images/tools/0/218-thumb.jpg"",""rating_count"":0,""recipes"":""""}",,http://www.textworld.com/cloc/index.html,CLOC,"CLOC is a general purpose text analysis package originally offered by the University of Birmingham Computing Centre in the late 1970s, and now avaiable for download. It can generate concordances, collocates and word lists for a text. This tool was developed in Fortran.",CLOC,,https://tapor.ca/images/tools/0/218.jpg,0,79,,
221,"{""id"":221,""user_id"":null,""name"":""LEXICO"",""detail"":""\u003cp\u003eLEXICO was an interactive system designed to assist lexographers in text analysis. It assisted in storing, editing and concording texts, lemmatizing word lists and generating 'slips' containing a single word with its lemma, context and source.\u003c/p\u003e"",""is_approved"":true,""image_url"":""images/tools/0/221.jpg"",""creators_name"":""Richard L. Venezky"",""creators_email"":"""",""creators_url"":"""",""star_average"":0.0,""url"":"""",""last_updated"":""2013-10-31"",""nature"":""tool"",""language"":null,""code"":null,""repository"":"""",""thumb_url"":""images/tools/0/221-thumb.jpg"",""rating_count"":0,""recipes"":""""}",,,LEXICO,"LEXICO was an interactive system designed to assist lexographers in text analysis. It assisted in storing, editing and concording texts, lemmatizing word lists and generating 'slips' containing a single word with its lemma, context and source.",Lexico,,https://tapor.ca/images/tools/0/221.jpg,0,63,,
,,,,,,,,,,79,,
,,,,,,,,,,85,,
,,,,,,,,,,82,,
224,"{""id"":224,""user_id"":null,""name"":""Meandre"",""detail"":""\u003cp class=\""Standard\""\u003eMeandre is a graphical programming language for creating text analysis flows, built on top of the Seasr infrastructure. Meandre uploads its flows to a Seasr server where they can be accessed and used by anyone who can access the server.\u003c/p\u003e"",""is_approved"":true,""image_url"":""images/tools/0/224.jpg"",""creators_name"":""Michael Welge, Loretta Auvil, John Unsworth"",""creators_email"":"""",""creators_url"":"""",""star_average"":0.0,""url"":"""",""last_updated"":""2018-10-26"",""nature"":""tool"",""language"":null,""code"":null,""repository"":"""",""thumb_url"":""images/tools/0/224-thumb.jpg"",""rating_count"":0,""recipes"":""""}",,,Meandre,"Meandre is a graphical programming language for creating text analysis flows, built on top of the Seasr infrastructure. Meandre uploads its flows to a Seasr server where they can be accessed and used by anyone who can access the server.",Méandre,,https://tapor.ca/images/tools/0/224.jpg,0,4,,
,,,,,,,,,,79,,
,,,,,,,,,,85,,
,,,,,,,,,,148,,
227,"{""id"":227,""user_id"":1,""name"":""Meld"",""detail"":""\u003cp\u003eMeld is a free, open source tool for comparing files, directories and version-controlled projects developed in Python by Kai Willadsen. It features two- and three-way comparison of files and directories, supports numerous version control systems, and is particularly useful for reviewing changes to code. This tool can be downloaded or run without an install via the command line by copying the source code directly from the repository.\u003c/p\u003e"",""is_approved"":true,""image_url"":""images/tools/0/227.jpg"",""creators_name"":""Kai Willadsen"",""creators_email"":"""",""creators_url"":""http://fias.uni-frankfurt.de/~willadsen/"",""star_average"":0.0,""url"":""http://meldmerge.org/"",""last_updated"":""2012-12-20"",""nature"":""tool"",""language"":null,""code"":null,""repository"":"""",""thumb_url"":""images/tools/0/227-thumb.jpg"",""rating_count"":0,""recipes"":""""}",,http://meldmerge.org/,Meld,"Meld is a free, open source tool for comparing files, directories and version-controlled projects developed in Python by Kai Willadsen. It features two- and three-way comparison of files and directories, supports numerous version control systems, and is particularly useful for reviewing changes to code. This tool can be downloaded or run without an install via the command line by copying the source code directly from the repository.",Meld,,https://tapor.ca/images/tools/0/227.jpg,0,79,,
,,,,,,,,,,82,,
229,"{""id"":229,""user_id"":null,""name"":""GATE (General Architecture for Text Engineering)"",""detail"":""\u003cp\u003eGATE (General Architecture for Text Engineering) is free, open source software offered by the University of Sheffield since 1995. It provides a framework for users to gather a corpus, apply an ontology to it, develop markup, automate the application of the markup to the corpus and add tools such as knowledge facet search, ontology browsing or graphing.\u003c/p\u003e"",""is_approved"":true,""image_url"":""images/tools/0/229.jpg"",""creators_name"":""GATE Project"",""creators_email"":"""",""creators_url"":""http://gate.ac.uk/people/"",""star_average"":3.0,""url"":""http://gate.ac.uk/"",""last_updated"":""2018-11-23"",""nature"":""tool"",""language"":null,""code"":null,""repository"":"""",""thumb_url"":""images/tools/0/229-thumb.jpg"",""rating_count"":1,""recipes"":""""}",,http://gate.ac.uk/,GATE (General Architecture for Text Engineering),"GATE (General Architecture for Text Engineering) is free, open source software offered by the University of Sheffield since 1995. It provides a framework for users to gather a corpus, apply an ontology to it, develop markup, automate the application of the markup to the corpus and add tools such as knowledge facet search, ontology browsing or graphing.",General Architecture for Text Engineering,,https://tapor.ca/images/tools/0/229.jpg,3,1,,
,,,,,,,,,,4,,
,,,,,,,,,,79,,
,,,,,,,,,,81,,
,,,,,,,,,,86,,
,,,,,,,,,,147,,
238,"{""id"":238,""user_id"":1,""name"":""R"",""detail"":""\u003cp\u003eR is an open source programing language designed for statistical analysis and parallel computing. R began its life as a research project at the University of Aukland, but has since expanded to become a collaborativly run open source project run by the GNU. R has libraries for data import, regular expression data splitting, and visualization of data. R can be run as either a script or as a working environment.\u003c/p\u003e"",""is_approved"":true,""image_url"":""images/tools/0/238.jpg"",""creators_name"":""GNU"",""creators_email"":"""",""creators_url"":""http://www.gnu.org/"",""star_average"":4.0,""url"":""http://www.r-project.org/"",""last_updated"":""2018-10-26"",""nature"":""tool"",""language"":null,""code"":null,""repository"":"""",""thumb_url"":""images/tools/0/238-thumb.jpg"",""rating_count"":1,""recipes"":""""}",,http://www.r-project.org/,R,"R is an open source programing language designed for statistical analysis and parallel computing. R began its life as a research project at the University of Aukland, but has since expanded to become a collaborativly run open source project run by the GNU. R has libraries for data import, regular expression data splitting, and visualization of data. R can be run as either a script or as a working environment.",R,,https://tapor.ca/images/tools/0/238.jpg,4,4,,
,,,,,,,,,,79,,
,,,,,,,,,,85,,
,,,,,,,,,,148,,
239,"{""id"":239,""user_id"":null,""name"":""Trend Miner"",""detail"":""\u003cp\u003eTrend Miner is a tool designed to enable portable open-source real-time methods for cross-lingual mining and summarizing of large-scale stream media. It combines elements from natural language processing, knowledge-based reasoning, machine learning, economics and political science. It is designed to access and interpret data from sources such as blogs, Facebook and Twitter.\u003c/p\u003e"",""is_approved"":true,""image_url"":""images/tools/0/239.jpg"",""creators_name"":""Trend Miner Project"",""creators_email"":"""",""creators_url"":"""",""star_average"":0.0,""url"":""http://www.trendminer-project.eu/"",""last_updated"":""2013-09-05"",""nature"":""tool"",""language"":null,""code"":null,""repository"":"""",""thumb_url"":""images/tools/0/239-thumb.jpg"",""rating_count"":0,""recipes"":""""}",,http://www.trendminer-project.eu/,Trend Miner,"Trend Miner is a tool designed to enable portable open-source real-time methods for cross-lingual mining and summarizing of large-scale stream media. It combines elements from natural language processing, knowledge-based reasoning, machine learning, economics and political science. It is designed to access and interpret data from sources such as blogs, Facebook and Twitter.",TrendMiner,Q104438315,https://tapor.ca/images/tools/0/239.jpg,0,63,,
,,,,,,,,,,81,,
,,,,,,,,,,86,,
,,,,,,,,,,79,,
,,,,,,,,,,82,,
241,"{""id"":241,""user_id"":1,""name"":""Transana"",""detail"":""\u003cp\u003eTransana is a free, open source program offered by the University of Wisconsin-Madison Center for Education Research for transcribing and analyzing large collections of video and audio data aimed at academic researchers. It enables users to manually transcribe in a variety of levels of detail, identify and access analytically significant sections of their data, manage collections, organize video clips into categories, apply keywords to sections or clips, generate graphical or textual reports, data mine and share markup.\u003c/p\u003e"",""is_approved"":true,""image_url"":""images/tools/0/241.jpg"",""creators_name"":""Chris Fassnacht, David K. Woods"",""creators_email"":"""",""creators_url"":""http://www.wcer.wisc.edu/"",""star_average"":0.0,""url"":""http://www.transana.org/"",""last_updated"":""2018-11-06"",""nature"":""tool"",""language"":null,""code"":null,""repository"":"""",""thumb_url"":""images/tools/0/241-thumb.jpg"",""rating_count"":0,""recipes"":""""}",,http://www.transana.org/,Transana,"Transana is a free, open source program offered by the University of Wisconsin-Madison Center for Education Research for transcribing and analyzing large collections of video and audio data aimed at academic researchers. It enables users to manually transcribe in a variety of levels of detail, identify and access analytically significant sections of their data, manage collections, organize video clips into categories, apply keywords to sections or clips, generate graphical or textual reports, data mine and share markup.",Transana,Q7833760,https://tapor.ca/images/tools/0/241.jpg,0,1,,
